source_Id,toDo_20251016,wikidata_uri,mapping_provenance,possible_mapping_to_check_again,source_prefLabel,source_definition,source_isocat_id,source_is_used_concept,source_is_facet_VLO_xml,source_seems_to_be_property,source_extractedSourceFromDefinition,source_changeNote,source_instance_of,source_notation,http://www.w3.org/2004/02/skos/core#altLabel,http://openskos.org/xmlns#status,http://www.w3.org/2004/02/skos/core#inScheme,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#topConceptOf,http://www.w3.org/2004/02/skos/core#changeNote,http://www.w3.org/2004/02/skos/core#notation,http://openskos.org/xmlns#inSkosCollection,http://www.w3.org/2004/02/skos/core#definition,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.w3.org/2004/02/skos/core#example,http://www.w3.org/2004/02/skos/core#scopeNote,http://www.w3.org/2004/02/skos/core#note,http://www.w3.org/2004/02/skos/core#hasTopConcept,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2004/02/skos/core#member,http://www.w3.org/2004/02/skos/core#hiddenLabel,http://purl.org/dc/terms/modified,http://purl.org/dc/terms/dateSubmitted,http://purl.org/dc/terms/creator
http://hdl.handle.net/11459/CCR_C-3808_7e671af7-823d-3096-d6ad-aa9897119137,investigate why there is no mapping,,,,schema,Indication of a URI (uniform resource identifier) or other form of reference to a document grammar for the input or output data of a tool. (source: NaLiDa),3808,y,null,y,NaLiDa,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3808,0,schema,schema,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3808,schema,null,Indication of a URI (uniform resource identifier) or other form of reference to a document grammar for the input or output data of a tool. (source: NaLiDa)@en,schema@en,"url/other reference; a document grammar could be, for instance, an Xschema document@en","If the schema is TCF, for instance, the value of the data category is the corresponding reference to TCF.@en",null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-3809_9b539a31-f06a-1a0c-6592-f51f366df740,investigate why there is no mapping,,,,script name,Indication of the name of a script. (source: NaLiDa),3809,y,null,y,NaLiDa,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3809,0,scriptName,scriptName,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3809,scriptName,null,Indication of the name of a script. (source: NaLiDa)@en,script name@en,"Latin, Cyrillic, Arabic, etc.@en",null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-3811_72a5bb98-95e0-0383-c4fb-41283a703135,investigate why there is no mapping,,,,minimum of working memory space,Indication of the minimum of working memory space required for the installation of a software/tool. (source: NaLiDa),3811,y,null,y,NaLiDa,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3811,0,workingMemoryMin,workingMemoryMin,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3811,workingMemoryMin,null,Indication of the minimum of working memory space required for the installation of a software/tool. (source: NaLiDa)@en,minimum of working memory space@en,"1 G, 2 MB, etc.@en",null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-3812_ce466764-27ab-b97b-a0bb-d7ac23ad9e60,investigate why there is no mapping,,,,department,Indication of the name of a department that is part of a larger higher-level institution or organisation. (source: NaLiDa),3812,y,null,y,NaLiDa,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3812,0,department,department,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3812,department,http://hdl.handle.net/11459/CCR__750d203b-ba0e-2d28-36e4-7bed4d9ef60b,Indication of the name of a department that is part of a larger higher-level institution or organisation. (source: NaLiDa)@en,department@en,Institute for Natural Language Processing (IMS); Collaborative Research Centre 441 Linguistic Data Structures: On the Relation between Data and Theory in Linguistics; Seminar für Sprachwissenschaft (SfS)@en,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-3814_dce1ba90-46f9-3b4a-d1ce-b37173126473,investigate why there is no mapping,,,,region,Indication of the name of a region or sub-region. (source: NaLiDa),3814,y,null,y,NaLiDa,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3814,0,region,region,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3814,region,null,Indication of the name of a region or sub-region. (source: NaLiDa)@en,region@en,"Indication of a speech area, (federal) state, etc.: Low German, German-speaking region, Bavaria, etc.@en","Low German: represents a speech area; German-speaking region: refers to those regions where German is spoken (i.e. Germany, Switzerland, Austria); Bavaria: an instance of a federal state@en",null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-3815_efa0394c-b8ea-2f73-881b-302fbcbd15e8,investigate why there is no mapping,,,,input resource,Indication of the type of resource that serves as input for something. (source: NaLiDa),3815,y,null,y,NaLiDa,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3815,0,inputResource,inputResource,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3815,inputResource,null,Indication of the type of resource that serves as input for something. (source: NaLiDa)@en,input resource@en,"corpus, lexicon, experiment, etc.@en","In the context of tools, for example, this data category refers to the type of resource to which a tool can be applied.@en",null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-3816_ad892348-4314-b5cc-3043-ccf412b47b6e,investigate why there is no mapping,,,,output resource,Indication of the type of resource resulting from a process. (source: NaLiDa),3816,y,null,y,NaLiDa,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3816,0,outputResource,outputResource,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3816,outputResource,null,Indication of the type of resource resulting from a process. (source: NaLiDa)@en,output resource@en,"lexicon, corpus, speech synthesis, transcription, etc.@en","In the context of tools, for example, the data category refers to the type of resource that is generated by a tool.@en",null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-3818_8c4aec73-1654-7565-9575-c4a17425ee29,investigate why there is no mapping,,,,life cycle status,Indication of the status in the life cycle of a resource. (source: NaLiDa),3818,y,lifeCycleStatus,y,NaLiDa,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3818,0,lifeCycleStatus,LifeCycleStatus,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3818,lifeCycleStatus,null,Indication of the status in the life cycle of a resource. (source: NaLiDa)@en,life cycle status@en,"Typical life cycle status are: planned, development, released, production, withdrawn, retired, superseded, archived, etc.. (source: NaLiDa)@en","Tools are often released according to different status, development versions and productive versions are common (sometimes the developer versions are also differentiated into alpha and beta software), for other language resources the release is the end of the development process. Hence, the status corresponds to the life cycle model of the resource type. The examples selected should be general enough to be usable in various contexts. (source: NaLiDa)@en",null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-3819_833e225a-f7c9-2c41-4bd3-c55c81ef7559,"check if the column ""possible_mapping_to_check_again"" contains a good mapping, if so, paste it to the ""wikidata_uri"" column and add in the column ""mapping_provenance"" -> ""manually-found""",,,http://www.wikidata.org/entity/Q1948408,segmentation unit,Indication of the units according to which a segmentation process is conducted. (source: NaLiDa),3819,y,null,y,NaLiDa,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3819,0,segmentationUnit,segmentationUnit,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3819,segmentationUnit,null,Indication of the units according to which a segmentation process is conducted. (source: NaLiDa)@en,segmentation unit@en,"Examples for typical segmentation units are: grapheme, phoneme, morpheme, syllable, lexical item, orthographic word, phrase, orthographic phrase, clause, orthographic sentence, paragraph, text, document, etc. (source: NaLiDa)@en","The examples do not constitute independent units. Often they are related or seem to be related, such as morphemes and syllables that often have similar boundaries, but not always. Similarly, orthographic words are not the same as lexical items, which can also cover compounds, etc. The examples should match most segmentation units used. (source: NaLiDa)@en",null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-3820_3b3e52f1-a96b-74ae-7b31-b92234475587,investigate why there is no mapping,,,,substructure name,Indication of the name of the part of a resource which is structurally identifiable. (source: NaLiDa),3820,y,null,y,NaLiDa,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3820,0,substructureName,"substructureName, substructure name",candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3820,substructureName,null,Indication of the name of the part of a resource which is structurally identifiable. (source: NaLiDa)@en,substructure name@en,"Examples for corpora include: tiers, layers; for lexical resources: lexical entries or language sections; for documentations: headers and bodies, etc. (source: NaLiDa)@en",null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-3821_aa49b259-8102-8cb2-ccc5-d5e611e8c271,investigate why there is no mapping,,,,substructure type,Indication of the type of the part of a resource which is structurally identifiable. (source: NaLiDa),3821,y,null,y,NaLiDa,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3821,0,substructureType,substructureType,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3821,substructureType,null,Indication of the type of the part of a resource which is structurally identifiable. (source: NaLiDa)@en,substructure type@en,"Typical examples for types of substructures correspond to the linguistic level of information of tiers and layers, such as tokens, lemmas, etc. (source: NaLiDa)@en",null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-3822_ed57a8f6-05f2-0731-6350-8158e74fcb5f,investigate why there is no mapping,,,,corpus type,Indication of the type of a corpus. (source: NaLiDa),3822,y,null,y,NaLiDa,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3822,0,corpusType,corpusType,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3822,corpusType,null,Indication of the type of a corpus. (source: NaLiDa)@en,corpus type@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-3823_21273bbe-3d22-38cd-9a9c-85cc8807d087,investigate why there is no mapping,,,,temporal classification,Indication of the time period of language use within a resource. (source: NaLiDa),3823,y,null,y,NaLiDa,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3823,0,temporalClassification,temporalClassification,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3823,temporalClassification,null,Indication of the time period of language use within a resource. (source: NaLiDa)@en,temporal classification@en,"diachronic, synchronic, historical, modern, etc.@en",null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-3825_36820064-e2e2-a526-9eea-827cff915dbb,investigate why there is no mapping,,,,input parameter,Indication of a parameter for a program which is used to specify the input for a specific type of resource. (source: NaLiDa),3825,y,null,y,NaLiDa,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3825,0,inputParameter,inputParameter,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3825,inputParameter,null,Indication of a parameter for a program which is used to specify the input for a specific type of resource. (source: NaLiDa)@en,input parameter@en,A program could take a specific parameter to know that the input file is in a specific format.@en,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-3861_7e4f0289-04c6-fa24-25a2-1d8d248e6659,investigate why there is no mapping,,,,experiment name,Indication of a short name to identify an experimental study. (source: NaLiDa),3861,y,null,y,NaLiDa,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3861,0,experimentName,experimentName,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3861,experimentName,null,Indication of a short name to identify an experimental study. (source: NaLiDa)@en,experiment name@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-3862_6e6a3703-dd84-f12f-15e8-4327b0668145,investigate why there is no mapping,,,,experiment title,Indication of the complete title of an experimental study. (source: NaLiDa),3862,y,null,y,NaLiDa,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3862,0,experimentTitle,experimentTitle,candidate,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3862,experimentTitle,null,Indication of the complete title of an experimental study. (source: NaLiDa)@en,experiment title@en,null,null,null,null,null,null,null,null,null,null
